out_frame,src_frame,loop,brightness_gain,brightness_bias,noise_sigma,gaussian_blur,motion_blur,shake_dx,shake_dy,target_occluders,distractor_people,blue_distractors,protected_waypoint_window
1238,511,1,1.0580,-8.72,8.62,5,0,-0.62,0.85,0,1,0,0
1239,510,1,1.0368,-6.21,8.62,5,0,-3.23,-0.28,0,1,0,0
1240,509,1,1.0539,-8.39,8.62,5,0,-2.26,0.01,0,1,0,0
1241,508,1,1.0364,-7.05,8.62,5,0,-0.74,1.45,0,1,0,0
1242,507,1,1.0647,-6.50,8.62,5,0,-2.83,-0.61,0,1,0,0
1243,506,1,1.0438,-7.99,8.62,5,0,-0.34,1.40,0,0,0,0
1244,505,1,1.0451,-5.43,8.62,5,0,2.74,-2.74,0,0,0,0
1245,504,1,1.0748,-6.65,8.62,5,0,0.90,0.44,0,0,0,0
1246,503,1,1.0428,-4.96,8.62,5,0,-3.84,-2.69,0,0,0,0
1247,502,1,1.0389,-3.37,8.62,5,0,-0.94,-1.08,0,0,0,0
1248,501,1,1.0660,-7.98,8.62,5,0,-1.62,-1.84,1,0,0,0
1249,500,1,1.0732,-5.35,8.62,5,0,2.24,2.83,1,0,0,0
1250,499,1,1.0509,-5.23,8.62,5,0,-4.08,-1.29,1,0,0,0
1251,498,1,1.0369,-5.88,8.62,5,0,3.14,-3.71,1,0,0,0
1252,497,1,1.0395,-4.86,8.62,5,0,-3.69,2.39,1,0,0,0
1253,496,1,1.0232,-7.43,8.62,5,0,-0.60,0.24,1,0,0,0
1254,495,1,1.0329,-6.26,8.62,5,0,-1.94,-1.13,0,0,0,0
1255,494,1,1.0173,-5.34,8.62,5,0,-3.18,-1.37,0,0,0,0
1256,493,1,1.0216,-7.09,8.62,5,0,-0.75,1.14,0,0,0,0
1257,492,1,1.0364,-5.73,8.62,5,0,0.06,0.05,0,0,0,0
1258,491,1,1.0344,-5.07,8.62,5,0,2.25,1.04,0,0,0,0
1259,490,1,1.0432,-5.01,8.62,5,0,2.41,0.69,0,0,0,0
1260,489,1,1.0521,-5.36,8.62,5,0,1.85,6.28,0,0,0,0
1261,488,1,1.0202,-4.55,8.62,5,0,-1.55,2.72,0,0,0,0
1262,487,1,1.0293,-5.84,8.62,5,0,-4.16,2.82,0,0,0,0
1263,486,1,1.0308,-7.45,8.62,5,0,-2.58,-1.10,0,0,0,0
1264,485,1,1.0209,-4.08,8.62,5,0,0.19,1.13,0,0,0,0
1265,484,1,1.0314,-5.97,8.62,5,0,-1.25,3.54,1,0,0,0
1266,483,1,1.0184,-3.80,8.62,5,0,-1.52,0.23,1,0,0,0
1267,482,1,1.0126,-4.44,8.62,5,0,1.07,1.55,1,0,0,0
1268,481,1,1.0354,-4.95,8.62,5,0,1.52,0.38,1,0,0,0
1269,480,1,1.0177,-6.36,8.62,0,0,-1.63,-3.02,1,1,0,0
1270,479,1,1.0159,-4.10,8.62,0,0,-0.58,-2.62,1,1,0,0
1271,478,1,1.0217,-4.83,8.62,0,0,-0.73,3.47,0,1,0,0
1272,477,1,1.0080,-4.44,8.62,0,0,-0.11,-3.23,0,1,0,0
1273,476,1,1.0066,-4.33,8.62,0,0,-1.35,-1.45,0,1,0,0
1274,475,1,1.0115,-4.10,8.62,0,0,-1.00,-0.51,0,1,0,0
1275,474,1,1.0160,-4.60,8.62,0,0,2.08,-3.20,0,1,0,0
1276,473,1,1.0184,-3.23,8.62,0,0,1.76,-1.72,0,1,0,0
1277,472,1,1.0073,-3.38,8.62,0,0,-0.57,0.59,0,1,0,0
1278,471,1,1.0045,-2.88,8.62,0,0,1.51,-3.82,0,1,0,0
1279,470,1,0.9820,-2.61,8.62,0,0,1.19,-0.67,0,1,0,0
1280,469,1,1.0064,-1.90,8.62,0,0,-0.58,-0.30,0,1,0,0
1281,468,1,1.0003,-4.53,8.62,0,0,1.70,-1.50,0,1,0,0
1282,467,1,1.0000,-3.85,8.62,0,0,0.91,-1.05,0,1,0,0
1283,466,1,0.9999,-1.09,8.62,0,0,2.02,-1.26,1,1,0,0
1284,465,1,0.9902,-4.16,8.62,0,0,2.30,-0.76,1,1,0,0
1285,464,1,0.9783,-1.51,8.62,0,0,-2.95,1.55,1,1,0,0
1286,463,1,0.9885,-3.25,8.62,0,0,4.89,0.96,1,1,0,0
1287,462,1,0.9695,-3.48,8.62,0,0,-0.47,-2.55,1,1,0,0
1288,461,1,0.9875,-2.43,8.62,0,0,1.75,-0.59,0,1,0,0
1289,460,1,0.9722,-0.80,8.62,0,0,-1.39,-0.14,0,1,0,0
1290,459,1,0.9797,-1.22,8.62,0,0,-3.25,-1.07,0,0,0,0
1291,458,1,0.9803,-2.41,8.62,0,0,1.52,-1.25,0,0,0,0
1292,457,1,0.9589,-3.73,8.62,0,0,-3.06,-1.14,0,0,0,0
1293,456,1,0.9642,-1.61,8.62,0,0,0.18,-1.69,0,0,0,0
1294,455,1,0.9695,-3.96,8.62,0,0,-0.70,1.20,0,0,0,0
1295,454,1,0.9645,-2.44,8.62,0,0,1.13,-2.13,0,0,0,0
1296,453,1,0.9732,-0.06,8.62,0,0,2.16,-1.34,0,0,0,0
1297,452,1,0.9954,-2.30,8.62,0,0,0.18,3.07,0,0,0,0
1298,451,1,0.9620,-0.68,8.62,0,0,1.18,-3.30,0,0,0,0
1299,450,1,0.9523,-1.36,8.62,0,0,0.15,-0.20,0,0,0,0
1300,449,1,0.9599,-1.15,8.62,0,0,-1.96,3.10,1,0,0,0
1301,448,1,0.9814,-2.28,8.62,0,0,-0.59,-1.00,1,0,0,0
1302,447,1,0.9667,-1.94,8.62,0,0,-2.87,-0.52,1,0,0,0
1303,446,1,0.9715,-2.34,8.62,0,0,0.54,-1.49,1,0,0,0
1304,445,1,0.9466,-1.42,8.62,0,0,-4.95,2.83,1,0,0,0
1305,444,1,0.9441,-1.73,8.62,0,0,2.40,-0.97,0,0,0,0
1306,443,1,0.9506,1.23,8.62,0,0,-0.15,0.96,0,0,0,0
1307,442,1,0.9385,-0.91,8.62,0,0,1.14,1.10,0,0,0,0
1308,441,1,0.9618,-4.27,8.62,0,0,-1.30,-2.32,0,0,0,0
1309,440,1,0.9364,0.13,8.62,0,0,1.65,-1.84,0,0,0,0
1310,439,1,0.9678,-0.42,8.62,0,0,-0.41,1.75,0,0,0,0
1311,438,1,0.9626,-0.83,8.62,0,0,-0.52,1.93,0,0,0,0
1312,437,1,0.9648,-0.59,8.62,0,0,3.57,0.92,0,0,0,0
1313,436,1,0.9392,-0.84,8.62,0,0,3.87,-0.20,0,0,0,0
1314,435,1,0.9492,1.24,8.62,0,0,2.24,0.95,0,0,0,0
1315,434,1,0.9404,0.19,8.62,0,0,-1.71,1.50,0,0,0,0
1316,433,1,0.9421,0.48,8.62,0,0,-1.35,-0.86,0,1,0,0
1317,432,1,0.9335,-0.19,8.62,0,0,2.72,0.61,1,1,0,0
1318,431,1,0.9355,-0.35,8.62,0,0,0.70,1.57,1,1,0,0
1319,430,1,0.9368,1.49,8.62,0,0,-5.40,0.84,1,1,0,0
1320,429,1,0.9308,0.66,8.62,0,0,2.23,-4.26,1,1,0,0
1321,428,1,0.9375,-0.53,8.62,0,0,0.64,0.87,1,1,0,0
1322,427,1,0.9349,1.19,8.62,0,0,-0.12,-0.98,0,1,0,0
1323,426,1,0.9425,0.39,8.62,0,0,-1.48,1.49,0,1,0,0
1324,425,1,0.9417,-0.06,8.62,0,0,-1.47,2.74,0,1,0,0
1325,424,1,0.9299,1.26,8.62,0,0,-0.63,-1.03,0,1,0,0
1326,423,1,0.9285,1.23,8.62,0,0,2.24,0.79,0,1,0,0
1327,422,1,0.9413,2.31,8.62,0,0,-4.45,-0.96,0,1,0,0
1328,421,1,0.9628,-1.74,8.62,0,0,-2.35,0.81,0,1,0,0
1329,420,1,0.9294,-1.51,8.62,0,0,1.84,0.20,0,1,0,0
1330,419,1,0.9202,2.99,8.62,5,0,-3.37,-1.60,0,1,0,0
1331,418,1,0.9295,1.19,8.62,5,0,0.96,3.25,0,1,0,0
1332,417,1,0.9343,0.48,8.62,5,0,-2.67,-1.12,0,1,0,0
1333,416,1,0.9349,3.19,8.62,5,0,-3.01,0.65,0,1,0,0
1334,415,1,0.9562,1.26,8.62,5,0,0.20,-1.54,1,1,0,0
1335,414,1,0.9308,0.61,8.62,5,0,0.95,1.66,1,1,0,0
1336,413,1,0.9205,3.45,8.62,5,0,3.04,-2.07,1,1,0,0
1337,412,1,0.9204,-0.63,8.62,5,0,2.50,-0.56,1,0,0,0
1338,411,1,0.9164,2.43,8.62,5,0,-1.43,3.84,1,0,0,0
1339,410,1,0.9258,0.99,8.62,5,0,0.68,1.00,0,0,0,0
1340,409,1,0.9272,2.81,8.62,5,0,-0.22,1.27,0,0,0,0
1341,408,1,0.9162,-0.21,8.62,5,0,2.04,4.07,0,0,0,0
1342,407,1,0.9254,1.61,8.62,5,0,0.23,0.48,0,0,0,0
1343,406,1,0.9533,2.83,8.62,5,0,1.63,1.48,0,0,0,0
1344,405,1,0.9509,2.64,8.62,5,0,5.57,-1.54,0,0,0,0
1345,404,1,0.9317,2.06,8.62,5,0,1.77,1.66,0,0,0,0
1346,403,1,0.9402,3.77,8.62,5,0,-0.69,0.10,0,0,0,0
1347,402,1,0.9356,2.72,8.62,5,0,0.65,2.14,0,0,0,0
1348,401,1,0.9316,3.55,8.62,5,0,-0.24,-0.68,0,0,0,0
1349,400,1,0.9293,5.31,8.62,5,0,4.69,-2.46,0,0,0,0
1350,399,1,0.9356,1.48,8.62,5,0,3.52,-1.56,0,0,0,0
1351,398,1,0.9314,3.95,8.62,5,0,-0.72,2.87,1,0,0,0
1352,397,1,0.9491,4.28,8.62,5,0,-1.40,2.34,1,0,0,0
1353,396,1,0.9290,2.35,8.62,5,0,-3.43,1.57,1,0,0,0
1354,395,1,0.9429,5.48,8.62,5,0,-4.78,-0.63,1,0,0,0
1355,394,1,0.9291,2.63,8.62,5,0,0.87,2.40,1,0,0,0
1356,393,1,0.9576,3.65,8.62,5,0,0.13,-0.44,0,0,0,0
1357,392,1,0.9307,1.48,8.62,5,0,-0.40,-2.11,0,0,0,0
1358,391,1,0.9361,0.36,8.62,5,0,-0.84,1.12,0,0,0,0
1359,390,1,0.9500,3.95,8.62,5,0,0.83,-1.03,0,0,0,0
1360,389,1,0.9373,3.44,8.62,5,0,-0.38,-4.57,0,0,0,0
1361,388,1,0.9435,2.87,8.62,5,0,-2.17,2.35,0,0,0,0
1362,387,1,0.9198,2.54,8.62,5,0,-0.05,1.45,0,0,0,0
1363,386,1,0.9565,5.02,8.62,5,0,2.16,4.06,0,1,0,0
1364,385,1,0.9471,5.42,8.62,0,0,-1.19,0.30,0,1,0,0
1365,384,1,0.9695,3.39,8.62,0,0,-0.39,1.62,0,1,0,0
1366,383,1,0.9662,5.81,8.62,0,0,-0.85,0.58,0,1,0,0
1367,382,1,0.9391,3.25,8.62,0,0,-1.00,-3.45,0,1,0,0
1368,381,1,0.9450,4.14,8.62,0,0,4.28,-3.40,1,1,0,0
1369,380,1,0.9526,4.87,8.62,0,0,0.78,-1.71,1,1,0,0
1370,379,1,0.9448,4.81,8.62,0,0,1.05,0.37,1,1,0,0
1371,378,1,0.9614,3.66,8.62,0,0,-4.82,1.42,1,1,0,0
1372,377,1,0.9614,6.98,8.62,0,0,-3.47,2.55,1,1,0,0
1373,376,1,0.9630,4.61,8.62,0,0,-1.71,-0.06,1,1,0,0
1374,375,1,0.9429,4.92,8.62,0,0,6.76,0.21,0,1,0,0
1375,374,1,0.9614,5.11,8.62,0,0,-4.33,0.57,0,1,0,0
1376,373,1,0.9542,3.59,8.62,0,0,-1.63,-1.03,0,1,0,0
1377,372,1,0.9749,5.01,8.62,0,0,-2.60,0.91,0,1,0,0
1378,371,1,0.9527,6.10,8.62,0,0,-3.80,0.11,0,1,0,0
1379,370,1,0.9654,4.41,8.62,0,0,-0.08,-1.74,0,1,0,0
1380,369,1,0.9654,3.03,8.62,0,0,-4.61,-2.16,0,1,0,0
1381,368,1,0.9731,5.36,8.62,0,0,2.18,-2.76,0,1,0,0
1382,367,1,0.9997,4.07,8.62,0,0,-7.76,1.80,0,1,0,0
1383,366,1,0.9841,4.94,8.62,0,0,3.12,3.90,0,1,0,0
1384,365,1,0.9545,5.04,8.62,0,0,-1.72,-0.54,0,0,0,0
1385,364,1,0.9786,7.87,8.62,0,0,-1.10,-1.08,1,0,0,0
1386,363,1,0.9842,5.27,8.62,0,0,1.82,1.00,1,0,0,0
1387,362,1,0.9995,2.75,8.62,0,0,2.24,0.41,1,0,0,0
1388,361,1,0.9853,7.00,8.62,0,0,4.15,-1.50,1,0,0,0
1389,360,1,0.9773,5.74,8.62,0,0,-0.64,3.71,1,0,0,0
1390,359,1,1.0075,7.91,8.62,0,0,-2.59,-3.05,1,0,0,0
1391,358,1,0.9813,6.81,8.62,0,0,-2.34,-0.70,0,0,0,0
1392,357,1,0.9960,7.02,8.62,0,0,0.74,-0.72,0,0,0,0
1393,356,1,1.0013,5.59,8.62,0,0,-3.87,0.64,0,0,0,0
1394,355,1,1.0045,5.40,8.62,0,0,-2.05,1.42,0,0,0,0
1395,354,1,0.9983,6.24,8.62,0,0,6.27,-0.23,0,0,0,0
1396,353,1,0.9834,7.25,8.62,0,0,2.02,-1.41,0,0,0,0
1397,352,1,0.9984,5.73,8.62,0,0,-3.16,2.63,0,0,0,0
1398,351,1,1.0024,6.97,8.62,0,0,0.92,-0.24,0,0,0,0
1399,350,1,1.0268,7.15,8.62,0,0,0.54,-2.56,0,0,0,0
1400,349,1,0.9865,5.94,8.62,0,0,-0.03,-1.47,0,0,0,0
1401,348,1,1.0045,5.37,8.62,0,0,0.22,0.15,0,0,0,0
1402,347,1,1.0114,8.05,8.62,0,0,2.41,-0.33,0,0,0,0
1403,346,1,1.0173,6.62,8.62,0,0,-1.14,-0.75,1,0,0,0
1404,345,1,1.0056,7.50,8.62,0,0,4.03,-1.36,1,0,0,0
1405,344,1,1.0214,6.58,8.62,0,0,1.02,-0.11,1,0,0,0
1406,343,1,1.0113,6.38,8.62,0,0,-2.77,-2.72,1,0,0,0
1407,342,1,0.9970,8.44,8.62,0,0,1.16,2.55,1,0,0,0
1408,341,1,1.0195,5.92,8.62,0,0,-0.15,1.00,0,0,0,0
1409,340,1,1.0081,7.50,8.62,0,0,-6.07,1.31,0,0,0,0
1410,339,1,1.0217,6.63,8.62,0,0,3.38,0.06,0,1,0,0
1411,338,1,1.0163,5.99,8.62,0,0,-5.72,-1.83,0,1,0,0
1412,337,1,1.0202,4.48,8.62,0,0,-0.10,3.44,0,1,0,0
1413,336,1,1.0613,5.37,8.62,0,0,6.64,0.95,0,1,0,0
1414,335,1,1.0330,5.99,8.62,0,0,-1.46,1.41,0,1,0,0
1415,334,1,1.0273,7.47,8.62,0,0,-0.92,-3.25,0,1,0,0
1416,333,1,1.0331,7.67,8.62,0,0,0.72,-2.50,0,1,0,0
1417,332,1,1.0348,6.08,8.62,0,0,2.00,-1.32,0,1,0,0
1418,331,1,1.0357,6.00,8.62,0,0,3.59,0.57,0,1,0,0
1419,330,1,1.0533,6.43,8.62,0,0,-0.20,2.13,0,1,0,0
1420,329,1,1.0236,7.23,8.62,0,0,0.46,2.53,1,1,0,0
1421,328,1,1.0363,6.02,8.62,0,0,-0.25,0.18,1,1,0,0
1422,327,1,1.0645,8.09,8.62,0,0,-2.04,-2.64,1,1,0,0
1423,326,1,1.0566,7.75,8.62,0,0,-1.72,1.80,1,1,0,0
1424,325,1,1.0254,9.01,8.62,0,0,-3.33,-3.86,1,1,0,0
1425,324,1,1.0360,9.84,8.62,5,0,2.10,-5.04,0,1,0,0
1426,323,1,1.0553,7.70,8.62,5,0,-3.60,0.02,0,1,0,0
1427,322,1,1.0571,8.59,8.62,5,0,2.21,-3.24,0,1,0,0
1428,321,1,1.0618,7.51,8.62,5,0,-3.89,-0.28,0,1,0,0
1429,320,1,1.0571,6.50,8.62,5,0,-2.21,0.12,0,1,0,0
1430,319,1,1.0526,9.13,8.62,5,0,-1.46,-1.60,0,1,0,0
1431,318,1,1.0284,7.90,8.62,5,0,-0.14,0.27,0,0,0,0
1432,317,1,1.0567,8.16,8.62,5,0,2.80,2.84,0,0,0,0
1433,316,1,1.0557,8.69,8.62,5,0,0.60,0.50,0,0,0,0
1434,315,1,1.0618,7.48,8.62,5,0,-2.37,-1.65,0,0,0,0
1435,314,1,1.0643,8.72,8.62,5,0,2.82,-1.32,0,0,0,0
1436,313,1,1.0757,8.01,8.62,5,0,2.24,-0.18,0,0,0,0
1437,312,1,1.0653,7.53,8.62,5,0,-5.26,-0.22,1,0,0,0
1438,311,1,1.0546,6.70,8.62,5,0,0.29,1.28,1,0,0,0
1439,310,1,1.0555,5.83,8.62,5,0,-2.88,1.45,1,0,0,0
1440,309,1,1.0725,9.45,8.62,5,0,1.81,2.84,1,0,0,0
1441,308,1,1.0677,8.42,8.62,5,0,1.33,-1.61,1,0,0,0
1442,307,1,1.0650,7.47,8.62,5,0,1.07,1.64,0,0,0,0
1443,306,1,1.0814,9.25,8.62,5,0,1.65,2.28,0,0,0,0
1444,305,1,1.0531,5.82,8.62,5,0,-0.57,5.14,0,0,0,0
1445,304,1,1.0820,7.99,8.62,5,0,-1.78,2.75,0,0,0,0
1446,303,1,1.0870,7.80,8.62,5,0,0.27,2.41,0,0,0,0
1447,302,1,1.0538,9.26,8.62,5,0,0.15,1.69,0,0,0,0
1448,301,1,1.0601,7.41,8.62,5,0,0.67,-0.73,0,0,0,0
1449,300,1,1.0857,8.47,8.62,5,0,-3.14,-2.59,0,0,0,0
1450,299,1,1.0469,7.20,8.62,5,0,-2.76,2.76,0,0,0,0
1451,298,1,1.0645,6.51,8.62,5,0,1.41,0.00,0,0,0,0
1452,297,1,1.0794,7.29,8.62,5,0,-3.49,-4.57,0,0,0,0
1453,296,1,1.0624,9.52,8.62,5,0,-0.27,-0.82,0,0,0,0
1454,295,1,1.0736,7.61,8.62,5,0,-4.49,-0.61,1,0,0,0
1455,294,1,1.0574,7.37,8.62,5,0,1.46,1.84,1,0,0,0
1456,293,1,1.0434,7.32,8.62,5,0,-4.13,-0.03,1,0,0,0
1457,292,1,1.0630,7.30,8.62,5,0,-2.07,0.53,1,1,0,0
1458,291,1,1.0665,7.65,8.62,5,0,-2.13,-2.29,1,1,0,0
1459,290,1,1.0696,8.98,8.62,0,0,1.62,3.26,0,1,0,0
1460,289,1,1.0576,6.09,8.62,0,0,-2.40,3.41,0,1,0,0
1461,288,1,1.0544,8.18,8.62,0,0,-0.70,1.98,0,1,0,0
1462,287,1,1.0689,9.21,8.62,0,0,3.87,1.80,0,1,0,0
1463,286,1,1.0617,6.56,8.62,0,0,2.86,2.92,0,1,0,0
1464,285,1,1.0659,9.69,8.62,0,0,1.13,-2.15,0,1,0,0
1465,284,1,1.0724,6.42,8.62,0,0,-3.33,-0.46,0,1,0,0
1466,283,1,1.0585,5.79,8.62,0,0,1.97,1.60,0,1,0,0
1467,282,1,1.0719,5.37,8.62,0,0,1.20,-1.31,0,1,0,0
1468,281,1,1.0613,7.41,8.62,0,0,1.09,-2.39,0,1,0,0
1469,280,1,1.0561,7.95,8.62,0,0,5.18,-2.32,0,1,0,0
1470,279,1,1.0727,7.26,8.62,0,0,-0.59,1.62,0,1,0,0
1471,278,1,1.0735,5.95,8.62,0,0,-0.55,-4.68,1,1,0,0
1472,277,1,1.0402,10.20,8.62,0,0,4.91,2.18,1,1,0,0
1473,276,1,1.0578,6.34,8.62,0,0,0.46,-1.67,1,1,0,0
1474,275,1,1.0425,7.28,8.62,0,0,5.48,-1.27,1,1,0,0
1475,274,1,1.0483,8.16,8.62,0,0,0.42,-2.26,1,1,0,0
1476,273,1,1.0670,5.17,8.62,0,0,4.78,-1.32,0,1,0,0
1477,272,1,1.0542,5.79,8.62,0,0,0.71,1.83,0,1,0,0
1478,271,1,1.0524,8.21,8.62,0,0,-1.20,-0.02,0,0,0,0
1479,270,1,1.0734,7.04,8.62,0,0,-3.24,2.84,0,0,0,0
1480,269,1,1.0526,5.98,8.62,0,0,-2.56,-0.55,0,0,0,0
1481,268,1,1.0597,5.78,8.62,0,0,-5.73,1.38,0,0,0,0
1482,267,1,1.0336,4.57,8.62,0,0,-1.70,2.33,0,0,0,0
1483,266,1,1.0276,7.24,8.62,0,0,1.06,-0.14,0,0,0,0
1484,265,1,1.0398,4.17,8.62,0,0,-0.60,3.15,0,0,0,0
1485,264,1,1.0618,6.14,8.62,0,0,-1.35,0.71,0,0,0,0
1486,263,1,1.0444,4.57,8.62,0,0,-0.48,-0.06,0,0,0,0
1487,262,1,1.0486,9.53,8.62,0,0,-1.30,0.46,0,0,0,0
1488,261,1,1.0294,6.86,8.62,0,0,-3.22,2.57,1,0,0,0
1489,260,1,1.0457,7.11,8.62,0,0,2.22,-1.99,1,0,0,0
1490,259,1,1.0225,7.34,8.62,0,0,-7.40,-1.23,1,0,0,0
1491,258,1,1.0409,6.17,8.62,0,0,4.89,2.11,1,0,0,0
1492,257,1,1.0286,5.79,8.62,0,0,-1.49,-0.77,1,0,0,0
1493,256,1,1.0399,5.01,8.62,0,0,-0.59,1.21,1,0,0,0
1494,255,1,1.0412,8.25,8.62,0,0,2.15,-0.73,0,0,0,0
1495,254,1,1.0422,6.21,8.62,0,0,-0.17,0.58,0,0,0,0
1496,253,1,1.0323,5.57,8.62,0,0,3.13,2.13,0,0,0,0
1497,252,1,1.0299,7.03,8.62,0,0,-0.68,-1.21,0,0,0,0
1498,251,1,1.0029,6.38,8.62,0,0,0.50,0.58,0,0,0,0
1499,250,1,1.0168,6.28,8.62,0,0,-3.87,1.73,0,0,0,0
1500,249,1,1.0279,5.44,8.62,0,0,0.45,-0.64,0,0,0,0
1501,248,1,1.0237,5.16,8.62,0,0,0.21,-1.70,0,0,0,0
1502,247,1,1.0129,5.57,8.62,0,0,0.82,-1.05,0,0,0,0
1503,246,1,1.0269,4.75,8.62,0,0,1.58,0.58,0,0,0,0
1504,245,1,1.0291,5.33,8.62,0,0,-5.54,-2.08,0,1,0,0
1505,244,1,1.0155,3.63,8.62,0,0,3.72,1.49,1,1,0,0
1506,243,1,1.0205,3.69,8.62,0,0,-1.81,1.24,1,1,0,0
1507,242,1,1.0107,6.01,8.62,0,0,-0.08,-0.51,1,1,0,0
1508,241,1,1.0214,5.07,8.62,0,0,-0.65,-1.80,1,1,0,0
1509,240,1,0.9977,1.38,8.62,0,0,-5.27,-1.10,1,1,0,0
1510,239,1,0.9936,3.91,8.62,0,0,1.97,2.21,1,1,0,0
1511,238,1,1.0086,3.91,8.62,0,0,-0.28,-0.79,0,1,0,0
1512,237,1,1.0057,5.26,8.62,0,0,0.39,0.05,0,1,0,0
1513,236,1,0.9992,3.11,8.62,0,0,-3.76,-2.20,0,1,0,0
1514,235,1,0.9928,4.82,8.62,0,0,-1.82,0.27,0,1,0,0
1515,234,1,1.0001,3.90,8.62,0,0,5.48,-0.65,0,1,0,0
1516,233,1,0.9959,3.70,8.62,0,0,1.27,1.43,0,1,0,0
1517,232,1,0.9914,5.97,8.62,0,0,1.02,-6.22,0,1,0,0
1518,231,1,1.0041,2.76,8.62,0,0,2.92,-3.65,0,1,0,0
1519,230,1,0.9799,3.65,8.62,0,0,0.63,-1.95,0,1,0,0
1520,229,1,1.0009,3.42,8.62,5,0,-6.27,-0.98,0,1,0,0
1521,228,1,0.9942,2.96,8.62,5,0,2.41,0.44,0,1,0,0
1522,227,1,0.9864,3.40,8.62,5,0,-6.84,1.30,0,1,0,0
1523,226,1,0.9820,3.99,8.62,5,0,0.67,-2.28,1,1,0,0
1524,225,1,0.9815,3.69,8.62,5,0,-2.21,0.06,1,1,0,0
1525,224,1,0.9871,4.68,8.62,5,0,-2.91,-0.16,1,0,0,0
1526,223,1,0.9708,1.82,8.62,5,0,-2.49,-1.87,1,0,0,0
1527,222,1,0.9706,5.34,8.62,5,0,-0.80,1.29,1,0,0,0
1528,221,1,0.9614,2.59,8.62,5,0,-2.87,-0.79,0,0,0,0
1529,220,1,0.9789,3.07,8.62,5,0,-0.13,3.70,0,0,0,0
1530,219,1,0.9707,3.59,8.62,5,0,2.54,1.21,0,0,0,0
1531,218,1,0.9656,1.89,8.62,5,0,0.21,-2.03,0,0,0,0
1532,217,1,0.9866,3.21,8.62,5,0,-1.75,-0.12,0,0,0,0
1533,216,1,0.9553,4.46,8.62,5,0,-4.96,-1.11,0,0,0,0
1534,215,1,0.9760,0.42,8.62,5,0,4.02,-0.74,0,0,0,0
1535,214,1,0.9632,4.13,8.62,5,0,-0.39,-1.65,0,0,0,0
1536,213,1,0.9557,1.45,8.62,5,0,-2.48,-1.59,0,0,0,0
1537,212,1,0.9467,3.48,8.62,5,0,0.18,-0.16,0,0,0,0
1538,211,1,0.9623,1.71,8.62,5,0,1.22,0.93,0,0,0,0
1539,210,1,0.9525,2.07,8.62,5,0,-2.82,-1.03,0,0,0,0
1540,209,1,0.9632,1.25,8.62,5,0,-2.92,0.49,1,0,0,0
1541,208,1,0.9625,0.18,8.62,5,0,-1.73,0.61,1,0,0,0
1542,207,1,0.9470,2.09,8.62,5,0,-1.75,-3.01,1,0,0,0
1543,206,1,0.9574,1.47,8.62,5,0,4.36,-1.26,1,0,0,0
1544,205,1,0.9402,2.42,8.62,5,0,-0.47,0.54,1,0,0,0
1545,204,1,0.9684,1.72,8.62,5,0,5.10,0.56,0,0,0,0
1546,203,1,0.9605,3.83,8.62,5,0,0.83,0.65,0,0,0,0
1547,202,1,0.9504,-1.75,8.62,5,0,1.54,0.92,0,0,0,0
1548,201,1,0.9232,0.67,8.62,5,0,-2.06,-1.15,0,0,0,0
1549,200,1,0.9451,-0.87,8.62,5,0,-1.63,0.12,0,0,0,0
1550,199,1,0.9174,-0.30,8.62,5,0,-1.92,1.47,0,0,0,0
1551,198,1,0.9212,-0.50,8.62,5,0,-1.95,-2.91,0,1,0,0
1552,197,1,0.9442,0.77,8.62,5,0,-0.71,-0.17,0,1,0,0
1553,196,1,0.9288,0.76,8.62,5,0,1.24,-1.31,0,1,0,0
1554,195,1,0.9421,1.48,8.62,0,0,-1.72,1.80,0,1,0,0
1555,194,1,0.9252,-0.14,8.62,0,0,4.94,1.49,0,1,0,0
1556,193,1,0.9406,2.17,8.62,0,0,-2.44,2.49,0,1,0,0
1557,192,1,0.9249,0.20,8.62,0,0,2.35,1.32,1,1,0,0
1558,191,1,0.9417,1.76,8.62,0,0,-3.61,0.75,1,1,0,0
1559,190,1,0.9500,0.66,8.62,0,0,-0.26,0.21,1,1,0,0
1560,189,1,0.9492,0.76,8.62,0,0,-2.28,-1.66,1,1,0,0
1561,188,1,0.9310,0.80,8.62,0,0,0.95,-0.22,1,1,0,0
1562,187,1,0.9215,-0.42,8.62,0,0,1.43,-0.10,0,1,0,0
1563,186,1,0.9401,0.26,8.62,0,0,-0.33,1.10,0,1,0,0
1564,185,1,0.9517,-0.61,8.62,0,0,1.85,1.28,0,1,0,0
1565,184,1,0.9480,-2.25,8.62,0,0,1.20,-1.22,0,1,0,0
1566,183,1,0.9398,-2.24,8.62,0,0,-1.47,1.62,0,1,0,0
1567,182,1,0.9346,-1.27,8.62,0,0,-2.85,0.18,0,1,0,0
1568,181,1,0.9367,-2.11,8.62,0,0,1.08,0.04,0,1,0,0
1569,180,1,0.9230,-2.83,8.62,0,0,-0.07,-0.99,0,1,0,0
1570,179,1,0.9131,0.05,8.62,0,0,2.48,0.50,0,1,0,0
1571,178,1,0.9290,-1.50,8.62,0,0,-2.92,-0.52,0,1,0,0
1572,177,1,0.9308,-0.52,8.62,0,0,0.43,-0.96,0,0,0,0
1573,176,1,0.9292,-2.20,8.62,0,0,5.88,-0.56,0,0,0,0
